"RSN","YEAR","Region","M","Dip","Rake","Ztor","Zhyp","Rjb","Rrup","Rx","Vs30","Z25","Z10","W","Fnm","Frv","A1100","LUF","HUF","T10p000","T07p500","T05p000","T04p000","T03p000","T02p000","T01p500","T01p000","T00p750","T00p500","T00p400","T00p300","T00p250","T00p200","T00p150","T00p100","T00p075","T00p050","EQID","SSN"
183,1979,1,6.53,80,180,0,9.96,3.86,3.86,-3.86,206.08,5.4,1.44,13,0,0,0.4232,0.0375,32,0.0243703027162825,-0.131949384410295,0.436630537637751,-0.0491063566505594,-0.361235746471119,-0.992273266909665,-0.232418994638148,-1.28153032378385,-0.762896265075278,-1.26083774243678,-0.330791569704544,-0.640144355813996,0.517153681858719,0.256001784590379,0.654486092409396,0.864424723820905,0.624058933043808,0.79453143256271,50,120
184,1979,1,6.53,80,180,0,9.96,5.09,5.09,-5.09,202.26,5.34,1.42,13,0,0,0.3833,0.02875,32,-0.00111828072256026,-0.00364807378317344,-0.148997213936991,-0.095703649383299,-0.279944011020878,-0.569094436637734,-0.0858550530281095,-0.52805572737228,-0.226532132884205,0.36631926401827,0.379922524646926,-0.284231360133172,0.577801508386737,0.288635143077793,1.06919682029015,0.63576697629793,-0.368125512419363,-0.575814213116009,50,232
185,1979,1,6.53,80,180,0,9.96,5.35,7.5,7.61,202.89,5.22,1.5,13,0,0,0.325,0.075,32,0.248027578379678,0.270968671482178,0.0860741614794427,0.443070705398983,0.0366241986417202,-0.646747936188599,-1.45436316865686,-0.515430366952569,-0.492057892260631,-0.497523708912104,0.19648087527353,-0.247448283758573,-0.0591518621727243,-0.46721341530176,0.0691996329795819,0.181002587557886,-0.301747097616282,-0.404654669198265,50,211
186,1979,1,6.53,80,180,0,9.96,35.64,36.92,26.37,212,1.62,0.7,13,0,0,0.0594,0.075,30.4,0.259329337779481,-0.942935073223212,1.03196667927195,-0.098717432507176,0.055655175365839,-0.216841202429495,-0.213014430590728,0.185545079197535,-1.2284201151396,0.394691656288219,0.383004807920907,-0.151930779183247,-0.112972183570584,0.0268729775998011,-0.669627685467837,-0.258042665166887,-0.446937135189835,-0.567456270414848,50,263
187,1979,1,6.53,80,180,0,9.96,12.69,12.69,-8.52,348.69,3.3,1.44,13,0,0,0.1833,0.0625,32,0.75519443999223,-0.204155163049176,0.0955482198226911,0.190578734575842,0.124508375505255,-0.489776645977015,-0.636721419842081,0.00609557031486929,-1.16256115258732,-0.11606621591065,-0.370592613455755,-0.353937084118989,-0.625119832424518,-0.222217500248773,-0.430518900318869,-0.767419595777122,-0.782081824509816,-0.644844707944342,50,207
188,1979,1,6.53,80,180,0,9.96,30.33,30.33,-29.71,316.64,0.66,0.66,13,0,0,0.0736,0.15,32,NA,NA,-0.375050854697172,-0.41373688463661,-1.10522433758926,-1.13508122732452,-0.252309781576217,-0.505565017026962,-1.10086877159352,-0.885899975209463,-0.77905615321945,-0.336060850657469,-0.121067202674182,-0.367051031537036,-0.445294844237273,-0.531872097627972,-0.339269639177297,-1.12824793781019,50,208
190,1979,1,6.53,80,180,0,9.96,24.61,24.61,-15.98,362.38,1.2,1.2,13,0,0,0.0922,0.125,32,NA,-0.594124959883003,-0.578630693839183,-0.330794174587548,-0.688100382367049,-1.25084525533243,-1.0272063793084,-0.990884196446121,-0.829498427153073,-0.119938364274138,-0.76648404627799,-0.436154215577198,-0.140375373580484,0.101059910714882,0.790965270755933,-0.51299212348977,0.320766091197864,-0.234116802490037,50,94
191,1979,1,6.53,80,180,0,9.96,31.92,31.92,-6.69,242.05,1.96,0.84,13,0,0,0.0695,0.1125,40,NA,-1.71550017673899,-0.253963603087278,0.0740121441075523,-1.00987756163507,0.0368557887027889,-0.631592260696979,-0.236709020582714,-0.183069682811646,-0.367140558067505,-0.182516742524312,-0.01301041697067,0.726748262787944,0.813466569683536,0.561869981847383,0.434061524177217,0.992634077382287,0.949359023030341,50,242
192,1979,1,6.53,80,180,0,9.96,14.75,15.25,4.55,193.67,3.48,1.5,13,0,0,0.1574,0.0625,32,0.931932731532864,-0.770740633418206,0.696641106230831,-0.101598486954441,0.021726196843785,-0.762788989964213,-0.886192677025027,-1.22063161429752,-1.43190030123602,-0.793602932856529,-1.52905493343408,-1.20309069080838,-1.06812096507375,-1.33354079686964,-1.57831624384047,-0.810536836765889,-1.52389345094049,-1.38199078950892,50,264
210,1980,1,5.8,85,160,7.063,12,29.19,30.59,26.41,517.06,-999,0.03,7.4,0,0,0.0444,0.25,16,NA,NA,NA,0.17416431587708,0.218977347876351,-0.158500456170861,0.952417662217397,0.426657615688436,-0.0049514881605468,-0.306050168990203,0.287975931213902,0.393530182489943,0.155957482646986,0.608669702095412,0.0650994238303424,-0.279931496563263,-1.08173858250527,NA,53,469
213,1980,1,5.8,85,160,7.063,12,34.66,35.68,17.41,367.57,3.4973,0.3453,7.4,0,0,0.0379,0.25,12,NA,NA,NA,0.11501837339339,0.58040377787967,0.7886113265138,0.781313338059407,0.546965120108339,-0.224219942232705,-0.415370844193045,0.455807637479074,0.584120757193179,-0.663989378163487,-0.27493065357608,-0.782365951610167,-1.93130608160933,NA,NA,53,444
214,1980,1,5.8,85,160,7.063,12,15.19,17.24,13.18,377.51,3.402,0.6025,7.4,0,0,0.0925,0.15,16,NA,NA,-0.00214680604123796,0.684360355668152,1.49669196307731,1.81504288393339,0.425020874884905,0.84454260939814,0.706420319577281,-0.169117174835746,-0.230251599527915,0.185403942739955,-0.269246335255484,-0.734248173669107,-0.899333150648334,-1.56436919543987,-2.35025470926639,NA,53,447
215,1980,1,5.8,85,160,7.063,12,15.84,17.93,16.36,384.47,3.3407,0.596,7.4,0,0,0.0879,0.25,12,NA,NA,NA,-0.554379039917958,0.529161575320073,0.822797751292909,0.405148036923312,0.327453944857648,-0.0693457356311953,-0.190486613582063,0.197512560415711,-0.630637660068059,-0.402929822557741,-0.669956569200658,-1.10224756599714,-1.25943167752531,NA,NA,53,446
216,1980,1,5.8,85,160,7.063,12,53.35,53.82,-23.8,650.05,0.8433,0,7.4,0,0,0.0213,0.1875,10.4,NA,NA,1.5104590958186,2.09895377696943,2.87439629064677,2.44678647302733,2.74106782760328,1.37585598984518,1.37162964445455,1.05871184996561,1.00753565106236,0.524878516554964,0.711366408414244,0.320391652360072,-0.607395179138021,-1.25326507420445,NA,NA,53,443
217,1980,1,5.42,70,161,11.376,14.5,27.76,30,-26.4,517.06,-999,0.03,4.2,0,0,0.0434,0.1875,16,NA,NA,1.11329068884932,0.653480392905245,1.01316935154663,0.631460824211404,1.20794289115547,-0.115529934899641,0.235359616786285,0.0921346809492327,-0.185893001261786,-0.12430579364471,-0.603803047859873,-0.363004480023774,-0.370041824309096,-0.874785597086361,-1.91930676053459,NA,54,469
220,1980,1,5.42,70,161,11.376,14.5,26.07,28.44,-25.63,367.57,3.4973,0.3453,4.2,0,0,0.0486,0.375,12,NA,NA,NA,NA,NA,0.100355961726423,0.814016582216757,0.438468606886569,0.343755950288011,0.0271850199150814,-0.384122857389244,-1.12556310929994,-0.886836747278362,-1.50200135163153,-1.50219298106881,-2.20979487350118,NA,NA,54,444
221,1980,1,5.42,70,161,11.376,14.5,0.79,11.4,0.07,387.04,3.4937,0.597,4.2,0,0,0.1504,0.375,16,NA,NA,NA,NA,NA,-0.678442031678976,-0.788104932155449,-0.451948832722021,0.0415882673035952,0.908112075400742,0.757583281312898,0.252723203227857,-0.486649420980517,0.281135333684475,0.0233872202349907,-1.01634351535249,-0.962586976859222,NA,54,455
222,1980,1,5.42,70,161,11.376,14.5,7.94,14.12,3.13,550.88,3.5204,0.3214,4.2,0,0,0.1188,0.375,24,NA,NA,NA,NA,NA,0.276118037483411,0.388915809790854,1.01169354434092,0.800577080120207,0.19327816353489,0.095051080027269,-0.28554127477477,0.712019228161665,1.17887766213268,-0.0122796000576928,-0.878486434363987,-0.906853457750302,-1.61459468835346,54,456
223,1980,1,5.42,70,161,11.376,14.5,14.31,18.28,-12.26,377.51,3.402,0.6025,4.2,0,0,0.0861,0.25,18.4,NA,NA,NA,-0.0773842774670559,0.42124578606257,0.680847838554925,1.20902428661056,1.47517978034368,1.62736123926232,0.556998279331657,0.717101701404042,0.522536440418752,0.282137636999424,-0.0348001018457911,-0.922058130268493,-1.62777461322743,-1.67970266507926,NA,54,447
224,1980,1,5.42,70,161,11.376,14.5,19.09,22.22,-12.22,384.47,3.3407,0.596,4.2,0,0,0.0667,0.375,14.4,NA,NA,NA,NA,NA,0.753423890486802,0.541274831693974,0.532711142775288,0.713647836804953,0.33883214397416,0.496433366114013,-0.0638562418039612,-0.834180182707804,-0.440840126763218,-1.38051615524558,-1.14033373072963,-2.2351211013785,NA,54,446
225,1980,1,5.19,70,170,10.792,13.6,12.24,17.26,13.45,724.89,0.05,0.0075,3.6,0,0,0.0767,0.4125,18.4,NA,NA,NA,NA,NA,1.09824256935641,0.315712558073644,0.527207602280121,0.211838005056036,0.545624718405721,0.7647131944931,0.402647693583399,-1.01224196753779,-0.097007636854455,0.0592730669475712,0.448273843720258,0.79442863019694,NA,55,203
226,1980,1,5.19,70,170,10.792,13.6,5.85,12.28,-5.51,617.78,0.02,0.02,3.6,0,0,0.1162,1.25,26.4,NA,NA,NA,NA,NA,NA,NA,NA,-1.39021991432001,-0.417387989997877,-0.943426398346192,-0.449426204159593,0.482345997547892,-0.852221052525771,0.0992329247937578,-0.132377533612477,-0.444222272338006,-0.540706919165497,55,204
227,1980,1,5.19,70,170,10.792,13.6,13.8,17.52,-3.64,360.45,-999,-999,3.6,0,0,0.0748,0.375,24,NA,NA,NA,NA,NA,-0.058727655732171,-0.314261756206941,-0.348288981127441,-0.626206933701924,-0.262295516367745,-0.860534463175334,-0.680448807819156,-0.735275784449545,-0.870663066496686,0.0888263962517009,0.280973378977713,0.676542152599025,0.538638586794814,55,231
228,1980,1,5.19,70,170,10.792,13.6,39.21,40.67,-13.19,336.07,0.1,0.1,3.6,0,0,0.0234,0.2875,18.4,NA,NA,NA,NA,0.900568289932142,0.873388354593093,0.0509325131310376,0.484665676930526,0.759149043732749,0.744155941197518,0.48598427589907,0.154208395569681,0.143802686986644,-0.182290495745496,-0.565284145204332,-0.720899302641225,-0.754917808949786,NA,55,206
229,1980,1,5.19,70,170,10.792,13.6,18.39,21.32,-6.23,329,0.06,0.06,3.6,0,0,0.058,0.5,32,NA,NA,NA,NA,NA,0.279072598118533,0.329002658031806,0.512413627173577,1.07467238212484,1.31912512093262,0.925063100445547,-0.102236497111298,-0.38173721459853,0.46177670964315,-0.152197779079698,-0.143180399983476,0.484484323201497,-0.00565739260405707,55,205
230,1980,1,6.06,50,-35,1.34,9,1.1,6.63,7.52,382.12,-999,-999,10,1,0,0.4845,0.25,48,NA,NA,NA,0.220303210882038,0.660848030533172,0.230485268052253,0.990797964989116,-0.279851664713898,0.361699187816127,-1.00571113254186,0.812760094277159,0.779644906269811,0.398563623763764,0.428848552600344,0.579183471906622,1.26821812328154,1.27577363089518,1.16454430872997,56,429
231,1980,1,6.06,50,-35,1.34,9,12.56,15.46,18.99,537.16,-999,-999,10,1,0,0.1883,0.1375,45.6,NA,NA,0.989220154848752,1.22603115187221,0.724038908311133,0.225136929001774,0.792744529523814,0.860739830692776,1.66735552145152,1.297165307285,0.617634414757636,1.10505331517401,0.639384380144481,1.11341553466519,0.863834311232323,1.30603522802692,1.25910323375799,1.72270472496447,56,435
232,1980,1,6.06,50,-35,1.34,9,4.48,4.67,-4.48,346.82,-999,-999,10,1,0,0.4519,0.25,40.8,NA,NA,NA,-0.225686554593883,-0.571773737021807,-0.254251114101723,-0.584600741308263,-1.21334610483698,-0.705389863853472,-0.392571420310767,0.0452336282411863,0.432886834377178,-0.325049233124378,-0.0648429738688572,0.553259163612327,0.623068767513286,0.780765888750664,0.494300950983129,56,436
265,1980,1,6.33,90,0,4,11,13.8,14.37,1.88,471.53,0.5,0.5,10,0,0,0.1192,0.375,50,NA,NA,NA,NA,NA,0.942976800857002,1.10933007845601,1.91058922582326,0.359740452544978,1.43272119791594,1.21819358391266,0.88340021375932,1.02349682383526,0.149949234117821,0.797963189895692,0.592556388067194,0.898154427688918,0.841337608761259,64,240
266,1980,1,6.33,90,0,4,11,18.53,18.96,10.83,242.05,2.3,1,10,0,0,0.0893,0.0625,21.6,1.66124292302755,0.201625467844744,1.36891526716398,1.15719002804586,0.524860385485963,1.24887492031953,0.229373387535716,0.430043115010346,-0.298602241567378,-0.613112526104419,-0.201248670820707,-0.174483981901963,-0.213704673663361,-0.287431884843007,-0.351317700293696,-0.241019993249627,-0.103786686768986,-0.131150682000866,64,247
268,1980,1,6.33,90,0,4,11,39.1,39.3,7.2,259.59,2.7,1.18,10,0,0,0.0392,0.275,22.4,NA,NA,NA,NA,-0.256346471611406,0.0360214194453707,0.565719174565782,-0.74952861356453,-0.0910625566761709,0.377974756743614,0.260293007859217,-0.196113857298306,-0.074704568365302,-0.094016265640394,0.334341652411582,-0.041270590612811,0.0375129349986558,-0.207746961563654,64,246
269,1980,1,6.33,90,0,4,11,6.07,7.27,6.07,242.05,1.96,0.86,10,0,0,0.209,0.275,50,NA,NA,NA,NA,-1.39683382789501,-1.4801091113096,-1.76101222433732,-1.38915202284795,-1.57863112434712,-1.6610758313923,-0.998105417069997,-2.31626677808634,-2.19182615984687,-2.67370719706029,-2.75708160212298,-2.53121765472411,-2.63264660322969,-2.52338702354396,64,249
283,1980,4,6.9,60,-90,0,9.5,52.93,52.94,-25.29,612.78,-999,-999,15,1,0,0.0335,0.5,18.4,NA,NA,NA,NA,NA,-0.430247061550731,-1.1051857110977,-0.458668170616378,-0.38419027050887,0.0263729144928533,-0.0193744670050555,-0.0326006048029068,-0.389457956941063,0.0195148213472196,-0.388073031441887,-0.581379962603954,-1.06280866537854,NA,68,601
284,1980,4,6.9,60,-90,0,9.5,9.52,9.55,-1.43,476.62,-999,-999,15,1,0,0.1677,0.5,24,NA,NA,NA,NA,NA,-1.04032571093347,-0.716037876899324,-1.30889289626105,-1.5464462119455,-1.24820414007874,-1.308079668853,-0.99965038227252,-1.2589129330088,-0.720954829605859,-1.28285315809144,-0.685457618414417,-1.63168006593449,-1.47597970462361,68,605
285,1980,4,6.9,60,-90,0,9.5,8.14,8.18,-8.14,649.67,-999,-999,15,1,0,0.186,0.1125,28,NA,0.412907538920461,0.397847304439721,0.238424573670598,-0.478214108738903,0.598175138028797,1.0198341901765,-0.409255206639019,-0.425827954184261,0.364903795689997,-0.886416420422284,-0.704472225949242,-0.953273037048124,-0.40639418949687,-0.604510967595388,-0.554667621332117,-0.543818877266975,-0.662810813317501,68,607
286,1980,4,6.9,60,-90,0,9.5,17.51,21.26,25.01,496.46,-999,-999,15,1,0,0.0917,0.15,24,NA,NA,1.04235914915479,0.387195221719449,0.850379509217529,1.49075415443029,0.146603302685581,0.606578902040691,-0.0200885591781335,-0.123881398952882,-0.516850827597373,-0.222981125019402,-0.77126303518831,-0.77923836211488,-0.652430506834357,-1.44949800925249,-2.45057723913266,-1.97443039270601,68,610
287,1980,4,6.9,60,-90,0,9.5,44.62,46.25,52.12,356.39,-999,-999,15,1,0,0.039,0.625,24,NA,NA,NA,NA,NA,NA,-0.434422657320305,-0.53970639138275,-0.459339697493424,-0.236900529135114,-0.195128533504281,-0.0637431775972237,-0.164102313707262,-0.0309291385899284,-0.559924478704738,-0.691859903071761,-0.267017127988974,0.594772769281027,68,615
288,1980,4,6.9,60,-90,0,9.5,22.54,22.56,-5.3,561.04,-999,-999,15,1,0,0.0798,0.2875,24,NA,NA,NA,NA,0.0936357864694717,-1.14237085872594,0.859428767876254,0.641955505555065,0.230473707349164,0.646836751307881,0.899390060201576,0.419289909374296,0.866534846590809,1.36097065952287,0.379837089409143,0.672487876621397,1.06071490946652,0.5454170745825,68,616
289,1980,4,6.9,60,-90,0,9.5,13.34,17.64,20.84,455.93,-999,-999,15,1,0,0.1132,0.25,24,NA,NA,NA,0.502695021800792,0.589855410759676,0.598179114262846,0.781717614454463,0.796513830540825,0.563988479986702,0.52525165825106,0.0215039610647096,0.258569920956964,-0.280861988426906,-0.366761425296358,-0.507831087659943,-0.66507894221667,-0.695509181112955,-1.0770250315936,68,621
290,1980,4,6.9,60,-90,0,9.5,29.79,29.8,-27.97,428.57,-999,-999,15,1,0,0.0605,0.625,18.4,NA,NA,NA,NA,NA,NA,-0.905546666437341,0.224082912052476,0.894948149092868,0.782392105483374,0.29767321901524,0.921328483928888,0.141593770363898,0.908105899936099,-0.466839854283937,-0.792317087388001,-1.19796094367612,NA,68,907
291,1980,4,6.9,60,-90,0,9.5,27.49,30.07,34.99,574.88,-999,-999,15,1,0,0.0622,0.375,24,NA,NA,NA,NA,NA,0.0542116241790715,0.0810891823628368,-0.0281383805556215,0.638568809682049,1.18593498623327,0.51120407384262,0.57689528998643,0.808487861845844,1.16079448025539,0.711942152848481,1.0178205209884,1.17497339441739,0.0462228083278164,68,927
292,1980,4,6.9,60,-90,0,9.5,6.78,10.84,11.05,382,-999,-999,15,1,0,0.1844,0.125,24,NA,0.548122294113632,0.844180206443109,0.909631013929016,0.921750246790215,0.406172166258817,0.31503190331351,0.47520685063198,0.0219331707239432,0.121487837732178,0.452965629108414,0.731467700674567,0.199650746271113,0.453871607849367,0.142530769131086,-0.490833588020805,-0.235432674758008,-0.702251515735931,68,935
293,1980,4,6.9,60,-90,0,9.5,59.63,59.63,-48.57,593.35,-999,-999,15,1,0,0.0295,0.375,17.6,NA,NA,NA,NA,NA,-0.668352242943634,0.509529463795852,-0.0242640089709139,1.2064638857122,0.95736472872713,0.824065635094718,0.681631845488994,0.222097525344345,0.197010465689218,-0.38370710934457,-0.0357453998716473,-0.867056748441879,NA,68,1090
294,1980,4,6.9,60,-90,0,9.5,51.74,53.16,38.13,496.46,-999,-999,15,1,0,0.0337,0.15,18.4,NA,NA,-0.0475660460948264,0.405873024860819,-0.536375653924365,0.509776442020983,0.615676385995,0.510538084962101,-0.286986308256064,0.154554012907933,-0.0259680910660203,-0.167949039579792,-0.247086355429875,-0.0524646447417512,0.104853989698321,-0.747425187727482,-1.14930436434871,NA,68,1095
313,1981,11,6.6,44,-60,0,7.15,10.27,10.27,-10.27,361.4,-999,-999,13,1,0,0.2009,0.25,18.4,NA,NA,NA,-1.54459981031188,0.352889389866159,0.474475062333159,-0.355516732067872,0.191156864412788,0.571766162690281,0.671372697487954,0.360314403152791,0.128648993796459,0.348052189909861,-0.373555931951788,-0.504683220136239,-0.909038548929155,-0.5476735223195,NA,72,702
314,1981,1,5.9,90,0,2,2.3,15.28,15.41,15.28,208.71,3.46,1.5,7,0,0,0.1315,0.625,26.4,NA,NA,NA,NA,NA,NA,-1.8346607727767,-0.645909898073302,-1.12262297883955,-0.328275653364521,-0.325517991495022,-0.0911166152818641,0.102525283273669,-0.326167934975324,0.750342451979353,0.506317421728416,0.961917594439347,0.79257316032332,73,216
315,1981,1,5.9,90,0,2,2.3,15.16,15.29,-9.5,212,1.62,0.7,7,0,0,0.1278,0.125,32,NA,-0.625462017255995,-1.2631765799714,-1.23098937529034,-0.450190500605663,-0.883913587421093,-1.16288903944582,-1.05132346028584,-0.711068712678196,0.135155054594603,-0.51007284847802,-0.351185362766357,0.564283363265198,0.38037097432986,-0.16678322016339,-0.395435998946249,0.550515221232166,-0.133855268465048,73,263
316,1981,1,5.9,90,0,2,2.3,16.54,16.66,13.79,348.69,3.3,1.44,7,0,0,0.1191,0.1125,26.4,NA,2.71875297792095,2.01500360825656,1.97210412185535,2.01278132495062,1.50893176611938,0.535204814029879,0.623788312781941,0.52610179129273,0.816968826135122,0.859676945709893,0.892312528266839,0.389772585646447,0.486564558625969,0.206079876989241,0.0806069475590601,-0.111294650946115,-0.016156647492469,73,207
317,1981,1,5.9,90,0,2,2.3,7.57,7.83,-7.57,191.14,1.56,0.68,7,0,0,0.2397,0.125,26.4,NA,-0.303009200508025,-1.12095239388189,-0.577361593197432,-0.435208502796191,0.10673967506993,-1.75847575166057,-0.661691656502827,0.252916162417667,-0.159159442707303,-0.311573939679865,-0.173032437453044,0.747488100754968,0.565886180467543,0.570520862436537,0.564275444922252,0.97217814187939,0.876785631880093,73,218
318,1981,1,5.9,90,0,2,2.3,19.26,19.37,6.1,362.38,1.2,1.2,7,0,0,0.0978,0.1,26.4,0.68273937460276,0.711586549586512,-0.463487310880554,0.313806017119312,-1.25502216363992,-0.525138462460653,-0.91833300413419,-0.58509070215666,-1.33814896476251,-0.163606800893844,0.172430345456282,-0.45784486346032,0.404575456714761,-0.0565291642462356,-0.523417208859509,0.215706042953531,0.125713272095262,0.0223265137111106,73,94
319,1981,1,5.9,90,0,2,2.3,6.18,6.5,6.18,193.67,3.48,1.5,7,0,0,0.2833,0.125,32,NA,1.06405821571925,0.549133074507039,0.410154014358937,-0.262148498493663,0.16390843833693,0.66401453774784,0.379708707791491,0.700813279916639,0.534209475901165,0.311218566350473,0.122374148927035,0.908380143879148,1.11209418587682,0.870675709102863,0.690063299282161,0.967984725437661,1.59100059687556,73,264
322,1983,1,6.36,30,90,3.4,4.6,23.78,24.02,-17.84,274.73,-999,-999,11,0,1,0.1157,0.1,18.4,0.836593214390691,1.46584487832794,0.950556170151798,0.845299623639746,1.15833143030719,0.480539392965369,0.524402151417794,0.447160710793156,0.783299053573865,1.05509708983673,1.16545558811852,0.586282222692569,0.169005790037991,0.554007545804849,0.167396154541722,-0.202039709272967,-0.897827121414618,NA,76,411
