"RSN","YEAR","Region","M","Dip","Rake","Ztor","Zhyp","Rjb","Rrup","Rx","Vs30","Z25","Z10","W","Fnm","Frv","A1100","LUF","HUF","T10p000","T07p500","T05p000","T04p000","T03p000","T02p000","T01p500","T01p000","T00p750","T00p500","T00p400","T00p300","T00p250","T00p200","T00p150","T00p100","T00p075","T00p050","T00p030","T00p020","T00p010","PGA","PGV","CAV","AI","EQID","SSN"
166,1979,1,6.53,80,180,0,9.96,49.1,50.1,28.71,336.49,0.42,0.42,13,0,0,0.0422,0.1375,32,NA,NA,-0.0437368965469824,0.0329413520222399,0.399942703364221,0.77184745623759,0.852758563717273,0.691308897629962,1.15884302423066,1.28648731618934,0.861672659876075,0.707303697075541,0.47969720763093,0.177448146016916,-0.0274192848345023,-0.0428063024249159,0.133472751075658,0.344055531701837,0.499110842300565,0.550027232987908,0.560133137510972,0.564326743813171,0.957699157069952,0.141797249652088,0.804421692322217,50,219
167,1979,1,6.53,80,180,0,9.96,13.52,15.3,13.78,259.86,2.58,1.12,13,0,0,0.1528,0.15,18.4,NA,NA,-0.967341253954041,-0.637909375906049,-1.17194251291843,-1.04985188906334,-1.09304039360365,-0.978708856589739,-0.692525954126705,-0.425670962030908,-0.407965880396485,-0.235398206807527,-0.166474156885011,-0.302638732998474,-0.311357141777516,0.135727006077389,-0.00955939531200878,-0.359579768130974,-0.364930304624686,-0.352457832597238,-0.321569572079694,-0.323226534851603,-0.734703278716508,-0.21731717058922,-0.797217258856882,50,248
169,1979,1,6.53,80,180,0,9.96,22.03,22.03,-9.13,242.05,2.26,2.26,13,0,0,0.1038,0.0875,24,1.00848865972121,0.575935461446122,1.0243645397227,0.701036110365228,0.878141666824963,0.821883808166998,0.98962854214177,0.74517582363417,0.854235939784667,0.814072352901471,0.655160428197996,0.649945578630702,0.462514504604609,0.391426619176961,0.817306391218934,0.935449972135643,0.575659951612742,0.769389288877206,0.520775223226575,0.525460639075792,0.542583581074529,0.537872006678447,0.523172391795507,1.5445485742808,2.08611198308709,50,241
170,1979,1,6.53,80,180,0,9.96,7.31,7.31,-7.31,192.05,5.32,1.4,13,0,0,0.3175,0.075,26.4,-0.20710993602319,-0.180742564457046,-0.0909786916783046,-0.112893180146762,-0.0874387014048448,-0.480918099730618,-0.0735900124847491,-0.286056735128168,-0.253440281160163,-0.121607654954197,-0.535288897642491,-0.511425604189911,-0.513126835293092,-0.208602604454118,-0.347195089228377,-0.303839648225767,-0.375683691186516,-0.405476368572374,-0.402999117144063,-0.425601534434227,-0.424215460640858,-0.404543091680747,0.0805583286268798,-0.502772369987828,-1.00620043648662,50,151
171,1979,1,6.53,80,180,0,9.96,0.07,0.07,-0.07,264.57,5.24,1.32,13,0,0,0.4941,0.1,40,-0.762668031196331,-0.554867808247234,-0.231296178286946,0.116012915872299,0.266265680335699,0.0277632948086651,-0.334395207191587,-0.734187287721691,-0.401286164566054,-0.408398380287792,-0.535498786590268,-0.523773657267225,-0.655126030853293,-0.730635322028797,-0.822759896641741,-0.932370299132142,-0.853310253762016,-0.778660611952716,-0.711310741217301,-0.692727897711358,-0.671244813163829,-0.701714355870199,-0.0574722558373533,-0.677651477620612,-1.53628915578474,50,160
172,1979,1,6.53,80,180,0,9.96,19.76,21.68,22.01,237.33,2.96,1.28,13,0,0,0.1068,0.1125,32,NA,0.000565521018982551,0.0678260491018201,0.059280512915338,-0.401121403636415,-0.159667669795402,-0.575971696900412,-0.760807556367801,-0.657292159552053,-0.482429083477914,-0.659448233156649,-0.255670474865249,-0.248949956144164,-0.329111606648415,0.0115648859326605,0.617378491235489,0.434152299101707,0.258720656411136,-0.066945738055725,-0.0803465336142941,-0.0924475548665735,-0.0800691624003433,-0.208397324666562,-0.222496177167667,-0.372186247170198,50,212
173,1979,1,6.53,80,180,0,9.96,8.6,8.6,-8.6,202.85,5.24,1.42,13,0,0,0.2837,0.075,32,-0.188085901462804,0.0414437410166455,-0.152705717027117,-0.115491722819761,-0.0500492522092701,-0.117924734109121,-0.058537581148296,-0.611725862356218,-0.812040584328068,-0.329147064997471,-0.464837134563627,-0.279388060868484,-0.165744056601579,-0.22938384549883,-0.268161425254926,-0.318739148309592,0.00614203697804427,-0.339329826884244,-0.395670262467202,-0.398134475041783,-0.478485634479815,-0.460878154995889,0.143409330120226,-0.475105068991195,-0.97726375827906,50,103
174,1979,1,6.53,80,180,0,9.96,12.56,12.56,-12.56,196.25,3.26,1.42,13,0,0,0.1844,0.1,32,0.210317285265657,0.515309052225779,0.0286864291139031,-0.0234523067223917,0.221971668605237,0.14947746802966,0.184148136542201,-0.250555673603113,0.0571460718089583,0.310046218118478,0.3934756077538,0.804972694118211,1.18257500772018,0.76241763246814,0.601094404603713,0.428065681516136,0.288517456253632,0.385382467588376,0.453603975973449,0.450318044568413,0.453519308021275,0.475005756940652,0.350561258541487,0.191974479546222,0.676626217637744,50,214
175,1979,1,6.53,80,180,0,9.96,17.94,17.94,-17.94,196.88,2.78,1.2,13,0,0,0.1283,0.0875,32,0.302341548097202,0.722295611791101,0.0917807826831649,-0.0907698416924334,-0.0488874834510904,-0.0766912679169467,-0.128561170392615,-0.245568781979898,-0.491910380080368,-0.589474629719838,-0.319400725173183,-0.241893380703089,-0.25852086243764,-0.0517380973632484,-0.0988826086273118,-0.182340166030346,-0.0612503094770207,-0.218613178396487,-0.247114636297911,-0.263093518664034,-0.263356381405119,-0.246182596461714,0.0689752312065879,-0.141828109513652,-0.388277068156393,50,115
176,1979,1,6.53,80,180,0,9.96,21.98,21.98,-21.98,249.92,2.72,2.72,13,0,0,0.104,0.1,32,0.166721421530598,0.346039203013329,0.203865207154129,0.0194226508821425,0.00500529483210999,-0.05901116729473,-0.115484735372242,-0.435133304110344,-0.500913502859134,-0.321461796970283,-0.160705190053375,0.0260378549517717,-0.0496381122981,0.0953957247637915,-0.184725111555537,-0.0149565743686715,0.0472760372048833,-0.223064422955107,-0.239028384200477,-0.270623027502006,-0.274714152517746,-0.26133040136266,0.0345476570369776,-0.0633871775709338,-0.229790705852773,50,215
178,1979,1,6.53,80,180,0,9.96,10.79,12.85,13.04,162.94,3.72,1.6,13,0,0,0.1915,0.0625,32,0.0784158322313111,0.0796487237302772,0.0332215168034646,0.14510596854517,0.122657241910282,0.0200524161033819,-0.316093896295635,-0.398108517903294,-0.105060466528418,0.0923330539947083,-0.0670772898340588,0.0432717075092817,0.402450579540596,0.416464101573393,0.580699185132745,0.715310255494948,0.388594740952911,0.296524942874825,0.182195546058846,0.134782008366242,0.12269528836088,0.145978657378928,0.400512586850347,-0.15466856631668,-0.142356243556973,50,213
179,1979,1,6.53,80,180,0,9.96,4.9,7.05,7.15,208.91,3.68,1.6,13,0,0,0.3089,0.0625,32,0.431488907989175,0.4309294734227,0.57738777462341,0.633696435780984,0.391968696453922,0.101969608354196,-0.117709144794508,0.138751779869091,0.128861785880973,0.0738867398732856,0.0813678159053275,0.135055046038288,0.261400275210073,0.190751791499549,-0.0547751681566493,0.215249562943921,-0.018955752877905,0.286864009459161,0.123133153695263,0.0897601582165648,0.0827835678685287,0.100104689223515,0.56952307861992,-0.339537286966121,-0.536681212736028,50,119
180,1979,1,6.53,80,180,0,9.96,1.76,3.95,4.01,205.63,5.74,1.6,13,0,0,0.4662,0.05,32,0.0838437941515005,0.219536108150615,0.165716774728055,0.246829240859908,0.256671062090119,-0.396839294422398,-0.735718499146769,-0.185120857098367,-0.435860990094699,0.152548954175629,0.274286037285267,0.224212935946296,0.101609092942158,0.264565242167301,0.40047559608547,0.285683990629248,0.423561718540229,0.45673121412452,0.0557238900593668,-0.119672204558402,-0.123864198482043,-0.122866270118706,0.158996705995572,-0.352084828868371,-0.770447189723365,50,118
181,1979,1,6.53,80,180,0,9.96,0,1.35,1.37,203.22,5.6,1.56,13,0,0,0.5653,0.0625,32,-0.218981255693377,-0.15206264529168,0.198548055503626,0.349112446191798,0.214286955499817,-0.286720315108027,-0.715113607194792,-0.513557612373898,-0.426774985389497,-0.310995820722539,-0.142911994604189,0.0593241022224194,0.167203740931284,-0.0862140145835282,-0.181418121088388,0.320375006376818,0.353649189822063,0.454460831310327,0.413286588031184,0.300770361145567,-0.200160832912172,-0.233439805575488,0.107945576571664,-0.36885596670125,-1.10091797983081,50,230
182,1979,1,6.53,80,180,0,9.96,0.56,0.56,-0.56,210.51,5.5,1.52,13,0,0,0.4983,0.075,32,-0.396329139023459,-0.32547525110639,-0.0478366744059415,0.136429720428463,0.0242336162685977,-0.304206620845147,-0.487055666616278,-0.147821507545536,0.233305669230556,-0.213111322170008,-0.242170355233598,-0.271121182198298,-0.179031382292599,-0.170494264081428,-0.290876189448185,-0.312895514303255,-0.305451745453602,-0.275259190803959,-0.212192765697196,-0.2177859880898,-0.20508663500744,-0.232829582458887,0.0180107106015237,-0.653333669707304,-1.27801931161963,50,200
183,1979,1,6.53,80,180,0,9.96,3.86,3.86,-3.86,206.08,5.4,1.44,13,0,0,0.4232,0.0375,32,-0.31904644455985,-0.215531422324683,-0.196809090356424,-0.23024590238374,-0.433446600030029,-0.628572082352855,-0.40227310181222,-0.656833340207075,-0.453405203280355,-0.0933061674624429,-0.0158757026550362,-0.1321070765892,0.094618718589512,0.318611351004587,0.510366620370267,0.758128223456881,0.640407843260252,0.379838293458868,0.318233959688722,0.197276252352084,0.173266174220042,0.171679809408709,-0.222534586676629,-0.421981460768823,-0.720699265333963,50,120
184,1979,1,6.53,80,180,0,9.96,5.09,5.09,-5.09,202.26,5.34,1.42,13,0,0,0.3833,0.02875,32,-0.289488708514102,-0.190065024794526,-0.168437760941232,-0.2787510271901,-0.335123532259376,-0.36194642249414,-0.288367693856215,-0.357597648748577,-0.0578398842162753,0.136043450652418,0.303910915004667,0.237846908421978,0.491809996406514,0.334181252733971,0.801079147747317,0.339157242483222,0.197509475840246,0.111839971689289,0.121175929260381,0.0869381540620813,0.0798448407316599,0.0889236730012324,-0.0112843780075087,-0.252280747000107,-0.355301623723402,50,232
185,1979,1,6.53,80,180,0,9.96,5.35,7.5,7.61,202.89,5.22,1.5,13,0,0,0.325,0.075,32,-0.0578380573598727,-0.00460465596245996,0.0670061171568057,0.111144048698001,-0.0571689747831468,-0.711430892609286,-0.678503533531327,-0.528159168723217,-0.579933222054575,-0.345701962209738,-0.215428402311344,0.139516534733407,-0.0801305013795393,0.0648662926366974,-0.14050356322308,-0.161805262112022,-0.380484042466577,-0.381185076619107,-0.371563464872605,-0.397649289596116,-0.395486469710885,-0.376041943388002,0.0865716884995438,-0.419015791480486,-0.871817966656786,50,211
186,1979,1,6.53,80,180,0,9.96,35.64,36.92,26.37,212,1.62,0.7,13,0,0,0.0594,0.075,30.4,0.0274279125805954,-0.237027409937989,0.661089534636646,0.0340488990198695,0.165037796366967,-0.369796701675751,-0.320352322812452,-0.0886811503935405,-0.522169895738464,-0.162277307605988,0.203190020796214,0.131434306793929,-0.182867136677283,0.0588449534124864,-0.271887469831054,-0.165323748412251,-0.251206443596949,-0.163113059048978,-0.1378436704733,-0.140468641284953,-0.138447951819983,-0.129623025490349,-0.0500367945849493,-0.0951750086013237,-0.153449416772384,50,263
187,1979,1,6.53,80,180,0,9.96,12.69,12.69,-8.52,348.69,3.3,1.44,13,0,0,0.1833,0.0625,32,0.232981829553149,-0.185723039845335,0.0110418434078676,0.108189378640336,-0.0466075106505688,-0.338223283322804,-0.494158305740036,-0.627154279450602,-0.924407516627611,-0.295281569960655,-0.464122895906867,-0.78358400039141,-0.630224937744925,-0.345746932131833,-0.556750857535351,-0.640023828772926,-0.590111539049276,-0.517544883432278,-0.326271906475137,-0.364993315504004,-0.375420161222567,-0.362899315776085,-0.198528519806933,-0.469388299682513,-1.13076890480439,50,207
188,1979,1,6.53,80,180,0,9.96,30.33,30.33,-29.71,316.64,0.66,0.66,13,0,0,0.0736,0.15,32,NA,NA,-0.604212261080661,-0.570353872463327,-0.658303744849332,-0.702730253675203,-0.548160040759614,-0.74187509368695,-0.972138696502249,-0.94050851425873,-0.678112136021396,-0.599664677164845,-0.639066688323144,-0.302939990565802,-0.38509013853381,-0.637017329143599,-0.686818237715451,-0.881402423280973,-0.790915656561287,-0.790930058192754,-0.803358268771372,-0.795004761585617,-0.749288733479481,-0.929845335185861,-1.40388351417259,50,208
190,1979,1,6.53,80,180,0,9.96,24.61,24.61,-15.98,362.38,1.2,1.2,13,0,0,0.0922,0.125,32,NA,-0.693524667305136,-0.580799893864747,-0.477690059535313,-0.76446180164969,-0.928820190735883,-0.860527596232225,-1.27470882225482,-1.04596074726986,-0.639207797958931,-0.55764581022052,-0.433968916410209,0.0620027365934996,0.364321061819634,0.823192094990657,0.371771262321802,0.372092114726762,0.233564579281572,0.232424912311604,0.216583059692975,0.210174169114354,0.219057634801816,-0.573121384294983,-0.503264906959547,-0.475198682276454,50,94
191,1979,1,6.53,80,180,0,9.96,31.92,31.92,-6.69,242.05,1.96,0.84,13,0,0,0.0695,0.1125,40,NA,-1.47136701537217,-0.573882037316165,-0.391579335148892,-0.538040290980157,-0.581491268137187,-0.776449695419454,-0.599261391487458,-0.470285293523089,-0.391465819198,-0.187278143623257,0.12469038232083,0.25324803109927,0.627950487247532,0.526831563056636,0.237737634625595,0.520508647951214,0.429078312265405,0.219560486521192,0.206569592694739,0.197871163995914,0.189390368472006,-0.410198796607141,0.288072212995202,0.195010006009588,50,242
192,1979,1,6.53,80,180,0,9.96,14.75,15.25,4.55,193.67,3.48,1.5,13,0,0,0.1574,0.0625,32,0.293501747283008,-0.436167120386746,0.327968230690045,0.0300724993607124,-0.223401241442481,-0.495784789425969,-0.904882710369445,-1.08929435424038,-0.998490428701379,-0.658086389021268,-0.9996202926038,-1.25821091816493,-1.20113695721416,-1.11272273518971,-1.18066864966937,-0.671784027544653,-0.792574934639732,-0.884180931621056,-0.929531760474517,-0.94978002652448,-0.943554884452203,-0.923197794919057,-0.120048913806094,-0.747112875063235,-1.77268637688174,50,264
210,1980,1,5.8,85,160,7.063,12,29.19,30.59,26.41,517.06,NA,0.03,7.4,0,0,0.0444,0.25,16,NA,NA,NA,-0.245814583990419,-0.0295592499694353,0.186457411720504,0.410467201608377,-0.023995739028547,-0.0654749875502998,-0.0724084157998179,0.0229963814675278,0.186162362337651,-0.0967495657393762,0.56246981454663,0.283432873604702,-0.383598597206604,-0.454591195521492,-0.381278365757683,-0.238020516617189,-0.181368484421582,-0.167791954333383,-0.159163263684037,-0.156443696610053,-0.0747203047834559,-0.137402283788219,53,469
213,1980,1,5.8,85,160,7.063,12,34.66,35.68,17.41,367.57,3.4973,0.3453,7.4,0,0,0.0379,0.25,12,NA,NA,NA,0.106318959540306,0.463659405767986,0.821948347487189,0.819990020930884,0.232570117561213,-0.103504124795669,-0.0936185819549418,0.0255215441642846,0.210452072953865,-0.145071200827703,-0.322857800291682,-0.716234969199976,-0.958548209577926,-0.692592142527617,-0.529710581718642,-0.392638208023637,-0.345417022939025,-0.331208195464811,-0.32447512911981,0.0392498053885104,-0.406624208224419,-0.54175976717476,53,444
214,1980,1,5.8,85,160,7.063,12,15.19,17.24,13.18,377.51,3.402,0.6025,7.4,0,0,0.0925,0.15,16,NA,NA,0.435645665308768,0.770704565382941,1.23287820800554,1.36020560795726,0.701435979122512,0.830403588785432,0.705614413910893,0.159104242125409,-0.137492946965315,-0.279472791169468,-0.437114334153838,-0.564895398325885,-0.720407956639122,-0.784014207840545,-0.753412079670408,-0.517787631893244,-0.355248624076147,-0.293154115602468,-0.27048408413176,-0.256049262565831,0.536284498361449,-0.12310735668256,-0.265388866205873,53,447
215,1980,1,5.8,85,160,7.063,12,15.84,17.93,16.36,384.47,3.3407,0.596,7.4,0,0,0.0879,0.25,12,NA,NA,NA,-0.391156688400347,0.0668592119159053,0.0453577453182188,-0.140246833733653,0.0343436190079793,-0.470750563098427,-0.660098898256967,-0.552577211102822,-0.872196015952967,-0.848751332038786,-0.8363163527863,-1.24248061065851,-1.03807882539419,-1.49460401391269,-1.46593164128435,-1.33589532074157,-1.28630617926209,-1.27113637914635,-1.25838237453098,-0.796865291766953,-0.241399531538759,-1.22679835656443,53,446
216,1980,1,5.8,85,160,7.063,12,53.35,53.82,-23.8,650.05,0.8433,0,7.4,0,0,0.0213,0.1875,10.4,NA,NA,1.71718967553884,1.89961486383685,2.54393532065889,2.27550544496609,2.42733697956763,1.89122023493158,1.65704576985508,1.06468522079613,1.36879450970982,1.32816563344987,1.00140733957993,0.747974821613947,0.337941959128937,0.0666284863444369,0.153523103188491,0.345566780957733,0.498482894568664,0.568976075818874,0.585127305982827,0.59193621866235,1.40598723450932,1.10440753919297,1.8978567788114,53,443
217,1980,1,5.42,70,161,11.376,14.5,27.76,30,-26.4,517.06,NA,0.03,4.2,0,0,0.0434,0.1875,16,NA,NA,0.351251034922555,0.605678349263366,0.53626323441604,0.577183905466912,0.650382106521112,0.758178962751306,0.632057725624954,0.306669010110801,0.16489964911035,0.215534843103169,-0.157506020546581,-0.474954504485379,-0.40280072073516,-0.703247324776318,-0.962884960964801,-0.808999346501417,-0.600119742610417,-0.506990531986291,-0.47890708602959,-0.46662392611575,0.0650643327351501,-0.570482329405752,-0.96267297737763,54,469
220,1980,1,5.42,70,161,11.376,14.5,26.07,28.44,-25.63,367.57,3.4973,0.3453,4.2,0,0,0.0486,0.375,12,NA,NA,NA,NA,NA,0.443617565087362,0.675808685228536,0.649875026599756,0.547722303031085,0.207716744242746,-0.409492274155796,-0.839426623422076,-0.824173796614411,-0.861100740058881,-1.15242550034471,-1.35525023988048,-1.31124652994218,-1.08927946808437,-0.898790038734518,-0.830331193466878,-0.804091660760159,-0.791403428511963,0.0815259333768128,-0.813200968911592,-1.19490576498986,54,444
221,1980,1,5.42,70,161,11.376,14.5,0.79,11.4,0.07,387.04,3.4937,0.597,4.2,0,0,0.1504,0.375,16,NA,NA,NA,NA,NA,-0.516727885110724,-0.478721740409199,-0.351310097661807,0.0222111546457779,0.625137551432769,0.733042822363824,0.443958333881587,0.12761496782058,0.171029167950751,0.184952568516576,-0.285014744725539,-0.479374073398037,-0.371816071249438,-0.208392459424183,-0.116273576854506,-0.0839488142169871,-0.0647984242969173,0.0758633978632752,-0.422668047805483,-0.383333299237616,54,455
222,1980,1,5.42,70,161,11.376,14.5,7.94,14.12,3.13,550.88,3.5204,0.3214,4.2,0,0,0.1188,0.375,24,NA,NA,NA,NA,NA,0.374857099591949,0.53761881122809,0.894108248790288,0.908836934850889,0.593948770174054,0.396548181119055,0.0357332534243815,0.513889448201369,1.11769031160281,0.492148316515645,-0.11748509447156,-0.0529128786823256,-0.00734006368254381,0.116138455526234,0.218822966005973,0.249278371058755,0.264047774047144,0.469826737076075,0.242411316209987,0.732406884532741,54,456
223,1980,1,5.42,70,161,11.376,14.5,14.31,18.28,-12.26,377.51,3.402,0.6025,4.2,0,0,0.0861,0.25,18.4,NA,NA,NA,0.735433250260055,0.740555367880407,0.986449013421917,1.06533106357355,1.32236294299158,1.43386094175418,1.12920348396459,0.989687033800109,0.707918065403117,0.565494711767458,0.320643950937771,0.123906782134423,-0.280350076421252,-0.120950757739659,0.0595239685240294,0.225842069999434,0.311166127565074,0.340178505403149,0.357678734819044,0.959789377945678,-0.00220948313762315,0.159657197106205,54,447
224,1980,1,5.42,70,161,11.376,14.5,19.09,22.22,-12.22,384.47,3.3407,0.596,4.2,0,0,0.0667,0.375,14.4,NA,NA,NA,NA,NA,0.209538362535446,0.229628287760911,0.116764583501825,0.205677148617268,0.180446805766348,0.146088776921979,-0.11992454030052,-0.481723489673723,-0.595977577716828,-1.01032032677347,-1.07358526001935,-1.14395753872644,-1.00459807093672,-0.845509547127891,-0.769031192800554,-0.741859829341739,-0.72724347098848,-0.26655686548269,0.0180168255135156,-0.573640488368373,54,446
